NOM_MUN_COMPO,CODE_POSTAL_COMPO,PLACE_TOTAL_POUPON,PLACE_TOTAL,CODE_REGION_COMPO,INTERNET,PROVINCE,NOM,TYPE,REGION,ADRESSE,SUBV,telephone1,TELECOPIEUR1
Saint-Colomban,J5K 0E7,10,80,15,info@garderielpse.ca,QC,GARDERIE LES P'TITS SOLEILS ENCHANTÉS 2 INC.,GARD,15 - Laurentides,"304, rue des Sportifs",,(450) 491-0329,(450) 491-0329
Saint-Eustache,J7P 4X3,15,80,15,contact@academiedespetits.com,QC,ACADÉMIE DES PETITS,GARD,15 - Laurentides,"78, rue Grignon",CR,(450) 473-5268,
Saint-Eustache,J7R 5P1,10,60,15,cpechouchoudoux@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE LE JARDIN DES CHOUCHOUDOUX,CPE,15 - Laurentides,"260, boulevard Industriel",CR,(450) 623-8965,
Saint-Eustache,J7R 5M4,10,80,15,elena@tonamipipo.ca,QC,CENTRE DE LA PETITE ENFANCE TON AMI PIPO,CPE,15 - Laurentides,"226, boulevard Léveillé",CR,(450) 974-7748,
Saint-Eustache,J7R 2P5,10,70,15,,QC,CPE LES PETITS PATRIOTES INC.,CPE,15 - Laurentides,"189, rue du Moulin",CR,(450) 623-3302,
Saint-Eustache,J7P 1V3,5,29,15,garderie123jouer@gmail.com,QC,"GARDERIE 1,2,3 JOUER",GARD,15 - Laurentides,"13, rue Saint-Laurent",,(450) 623-8383,
Saint-Eustache,J7P 5H7,10,72,15,academiesteustache@gmail.com,QC,GARDERIE ACADÉMIE SAINT-EUSTACHE,GARD,15 - Laurentides,"265, rue St-Laurent, locaux 105 et 106",,(450) 472-4141,(450) 473-3839
Saint-Eustache,J7P 5R1,10,60,15,rachelgarderiecs@gmail.com,QC,GARDERIE CROQUE-SOLEIL INC.,GARD,15 - Laurentides,"267, rue Hector-Lanthier",CR,(450) 473-3446,
Saint-Eustache,J7P 2V1,0,36,15,garderieanges613@gmail.com,QC,GARDERIE DES PETITS ANGES DE STE. EUSTACHE INC.,GARD,15 - Laurentides,"135 C, 25e Avenue",,(438) 994-4235,
Saint-Eustache,J7P 5G1,20,80,15,garderiegribouille.info@videotron.ca,QC,GARDERIE GRIBOUILLE INC.,GARD,15 - Laurentides,"118A, rue Saint-Laurent",CR,(450) 623-9090,(450) 623-2235
Saint-Eustache,J7P 5L3,0,30,15,garderielamarmelade@hotmail.com,QC,GARDERIE LA MARMELADE,GARD,15 - Laurentides,"15, chemin de la Grande-Côte, bureau 106",,(450) 473-8851,
Saint-Eustache,J7P 5G1,10,77,15,info@garderielaperla.ca,QC,GARDERIE LA PERLA,GARD,15 - Laurentides,"126, rue Saint-Laurent",,(450) 473-4734,(450) 688-2050
Saint-Eustache,J7R 6S1,10,80,15,glespetitsexplorateurs@videotron.ca,QC,GARDERIE LES PETITS EXPLORATEURS,GARD,15 - Laurentides,"217, boulevard Industriel",CR,(450) 623-7447,(450) 659-1112
Saint-Eustache,J7R 1Z8,10,44,15,garderieeducativekamilo@gmail.com,QC,GARDERIE ÉDUCATIVE KA-MI-LO,GARD,15 - Laurentides,"204B, rue Lapointe",,(450) 735-8660,
Saint-Eustache,J7P 1K3,0,68,15,direction@cpeladecouverte.com,QC,LA DÉCOUVERTE DE L'ENFANCE CENTRE DE LA PETITE ENFANCE,CPE,15 - Laurentides,"499, chemin de la Grande-Côte",CR,(450) 472-9797,(450) 623-7686
Saint-Eustache,J7P 5N5,10,70,15,,QC,LA DÉCOUVERTE DE L'ENFANCE CENTRE DE LA PETITE ENFANCE,CPE,15 - Laurentides,"512, boulevard Antoine-Séguin",CR,(450) 623-5945,(450) 623-7686
Saint-Eustache,J7P 4W9,15,78,15,garderielejardinkarimary@hotmail.com,QC,LA GARDERIGOLOTE INC.,GARD,15 - Laurentides,"507, rue Charbonneau",,(450) 983-1943,
Saint-Eustache,J7P 4X4,10,80,15,direction@lecocondubonheur.com,QC,LE COCON DU BONHEUR,GARD,15 - Laurentides,"499, boulevard Arthur-Sauvé",,(514) 581-2067,(450) 961-1961
Saint-Eustache,J7P 2V1,10,51,15,garderie135@gmail.com,QC,LES PETITS TRÉSORS DE SAINT-EUSTACHE INC.,GARD,15 - Laurentides,"135A, 25e avenue",,(450) 472-9991,
Saint-Faustin-Lac-Carré,J0T 1J1,5,47,15,,QC,CENTRE DE LA PETITE ENFANCE DES RIRES,CPE,15 - Laurentides,"23, rue de la Culture",CR,(819) 688-6884,(819) 688-6984
Saint-Hippolyte,J8A 1H1,10,78,15,c.beauchamp@bellnet.ca,QC,CENTRE DE LA PETITE ENFANCE L'ARCHE DE PIERROT INC.,CPE,15 - Laurentides,"800, Chemin des Hauteurs",CR,(450) 224-7642,(450) 224-1992
Saint-Joseph-du-Lac,J0N 1M0,10,62,15,dir.generale@cpefleurdepommier.ca,QC,CENTRE DE LA PETITE ENFANCE FLEUR DE POMMIER,CPE,15 - Laurentides,"11, rue Valéri-Paquin",CR,(450) 623-1730,(450) 623-1773
Saint-Joseph-du-Lac,J0N 1M0,15,80,15,,QC,GARDERIE ÉDUCATIVE DES PERSÉIDES,GARD,15 - Laurentides,"3900, chemin d'Oka",,(450) 598-4440,
Saint-Joseph-du-Lac,J0N 1M0,10,36,15,info@souvenirsdenfance.ca,QC,GARDERIE ÉDUCATIVE SOUVENIRS D'ENFANCE,GARD,15 - Laurentides,"4006, chemin Oka",,(514) 661-0222,
Saint-Jérôme,J7Z 1Y5,0,30,15,mariloub30@hotmail.com,QC,ATELIERS ÉDUCATIFS LES PETITES ÉTOILES,GARD,15 - Laurentides,"559, rue Du Palais",,(450) 432-1357,
Saint-Jérôme,J7Y 1T2,5,59,15,gagne_melissa@hotmail.com,QC,AU PAYS DE ZELDA,GARD,15 - Laurentides,"2140, boulevard du Curé-Labelle, locaux 7 et 8",,(450) 592-1112,
Saint-Jérôme,J5L 2L2,5,65,15,cpelesglobules@videotron.ca,QC,C.P.E. LES GLOBULES,CPE,15 - Laurentides,"1585, montée Sainte-Thérèse",CR,(450) 565-3271,(450) 565-8323
Saint-Jérôme,J5L 1Z1,10,62,15,bc@cpelajoyeuseequipee.com,QC,CENTRE DE LA PETITE ENFANCE LA JOYEUSE ÉQUIPÉE,CPE,15 - Laurentides,"1035, rue Marcel",CR,(450) 432-7855,
Saint-Jérôme,J7Y 4M7,0,44,15,direction@cpelapetiteacademie.ca,QC,CENTRE DE LA PETITE ENFANCE LA PETITE ACADÉMIE,CPE,15 - Laurentides,"2171, boulevard Maurice",CR,(450) 565-6290,(450) 565-9970
Saint-Jérôme,J7Z 2V8,0,60,15,lefunambule@qc.aira.com,QC,CENTRE DE LA PETITE ENFANCE LE FUNAMBULE INC.,CPE,15 - Laurentides,"220, rue Saint-Marc",CR,(450) 438-8482,(450) 438-1414
Saint-Jérôme,J7Z 2V8,5,65,15,lefunambule@qc.aira.com,QC,CENTRE DE LA PETITE ENFANCE LE FUNAMBULE INC.,CPE,15 - Laurentides,"220, rue Saint-Marc",CR,(450) 438-8482,(450) 438-1414
Saint-Jérôme,J7Z 5W3,10,80,15,vducharme@cpenotredame.ca,QC,CENTRE DE LA PETITE ENFANCE NOTRE-DAME INC.,CPE,15 - Laurentides,"570, rue des Prés",CR,"(450) 436-2929, poste 221",(450) 496-7532
Saint-Jérôme,J7Z 7M5,10,52,15,vducharme@cpenotredame.ca,QC,CENTRE DE LA PETITE ENFANCE NOTRE-DAME INC.,CPE,15 - Laurentides,"550, rue René-Gascon",CR,"(450) 436-2929, poste 221",(450) 496-7532
Saint-Jérôme,J7Z 6G3,10,80,15,directrice.cpetournesol@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE TOURNESOL INC.,CPE,15 - Laurentides,"488, rue Loranger",CR,(450) 432-4413,(450) 432-0016
Saint-Jérôme,J7Y 5C3,10,80,15,cpe@mille-pattes.qc.ca,QC,CENTRE DE LA PETITE ENFANCE «LES MILLE-PATTES»,CPE,15 - Laurentides,"2239, rue Schulz",CR,(450) 431-7114,(450) 431-5199
Saint-Jérôme,J7Y 0M8,10,80,15,cpe@mille-pattes.qc.ca,QC,CENTRE DE LA PETITE ENFANCE «LES MILLE-PATTES»,CPE,15 - Laurentides,"401, rue de Rochefort",CR,(450) 431-7114,(450) 431-5199
Saint-Jérôme,J5L 1Z5,15,80,15,c.e.lespetitspapillons@videotron.ca,QC,CENTRE ÉDUCATIF LES PETITS PAPILLONS,GARD,15 - Laurentides,"999, rue Martel",CR,(450) 438-7155,(450) 438-4018
Saint-Jérôme,J7Z 7M1,10,36,15,georgechezdamour@outlook.com,QC,GARDERIE CHEZ DAMOUR,GARD,15 - Laurentides,"1139, boulevard Saint-Antoine",,(450) 432-7773,(450) 432-8027
Saint-Jérôme,J7Y 3G3,0,25,15,garderie_cheznany@live.ca,QC,GARDERIE CHEZ NANY,GARD,15 - Laurentides,"363, rue Gauthier",,(450) 304-1547,
Saint-Jérôme,J5L 1V3,15,80,15,coeurdenfant3@coeurdenfant.ca,QC,GARDERIE COEUR D'ENFANT III INC.,GARD,15 - Laurentides,"1014, rue Lamontagne",CR,"(450) 432-0370, poste 201",
Saint-Jérôme,J7Z 7M1,10,56,15,Garderiecolorix@outlook.com,QC,GARDERIE COLORIX,GARD,15 - Laurentides,"1435, boul. Saint-Antoine",,(514) 622-1819,
Saint-Jérôme,J7Z 6R7,10,80,15,garderiel-envolee@bellnet.ca,QC,GARDERIE L'ENVOLÉE,GARD,15 - Laurentides,"916, rue du Ruisseau",CR,(450) 565-9480,(450) 565-3965
Saint-Jérôme,J7Z 7M1,10,34,15,garderielunivert@hotmail.com,QC,GARDERIE L'UNI-VERT,GARD,15 - Laurentides,"1475b, boulevard Saint-Antoine",,(450) 592-2300,
Saint-Jérôme,J5L 2J2,10,57,15,conniemascarella@gmail.com,QC,GARDERIE LE PETIT MONDE ENCHANTÉ,GARD,15 - Laurentides,"439, boulevard de la Salette",CR,(450) 682-8322,
Saint-Jérôme,J7Z 6Y8,15,80,15,info.garderieletoitrouge@yahoo.ca,QC,GARDERIE LE TOIT ROUGE,GARD,15 - Laurentides,"785, 20e Avenue",,(450) 504-0577,(450) 229-4054
Saint-Jérôme,J5L 1H6,0,80,15,pkalmbach@sympatico.ca,QC,GARDERIE ÉDUCATIVE LA PETITE ÉCOLE INC.,GARD,15 - Laurentides,"15, place le Châteaumont",CR,(450) 431-3809,(450) 229-0542
Saint-Jérôme,J7Z 5E6,0,55,15,cindy.gelinas@gdlead.ca,QC,GARDERIE ÉDUCATIVE LES PETITS VOYAGEURS DU NORD II INC.,GARD,15 - Laurentides,"1000, rue Saint-Georges",CR,(514) 346-3285,
Saint-Jérôme,J7Y 2Z4,10,80,15,info@lespetitsvoyageursdunord.com,QC,GARDERIE ÉDUCATIVE LES PETITS VOYAGEURS DU NORD INC.,GARD,15 - Laurentides,"945, boulevard Grignon",CR,(450) 504-3404,(450) 504-3224
Saint-Jérôme,J7Z 7N6,10,52,15,gia52t@hotmail.com,QC,L'ÎLE AUX 52 TRÉSORS,GARD,15 - Laurentides,"1091, rue Melançon",,(450) 431-6644,
Saint-Jérôme,J7Z 6W3,0,52,15,latourelleenchantee@videotron.ca,QC,LA TOURELLE ENCHANTÉE,GARD,15 - Laurentides,"629, carré Lemer-Saint-Germain",CR,(450) 431-2014,
Saint-Sauveur,J0R 1R4,15,75,15,cpe@maindanslamain.org,QC,CENTRE DE LA PETITE ENFANCE MAIN DANS LA MAIN INC.,CPE,15 - Laurentides,"10, rue Viviane",CR,"(450) 227-9409, poste 3",(450) 744-0363
Sainte-Adèle,J8B 1W5,10,80,15,cpe@labarbouille.org,QC,CENTRE DE LA PETITE ENFANCE LA BARBOUILLE INC.,CPE,15 - Laurentides,"500, rue des Capucines",CR,(450) 229-4616,
Sainte-Adèle,J8B 2L2,0,40,15,garderieaucoeurdessaisons@cgocable.ca,QC,GARDERIE AU COEUR DES SAISONS INC.,GARD,15 - Laurentides,"1566, montée Binette",,(450) 745-1730,
Sainte-Adèle,J8B 0K3,0,30,15,infokinder@bellnet.ca,QC,GARDERIE-PRÉMATERNELLE KINDER INC.,GARD,15 - Laurentides,"1147, boulevard Sainte-Adèle",,(450) 745-3098,
Sainte-Agathe-des-Monts,J8C 2X5,0,51,15,administration@cpebambouli.ca,QC,CENTRE DE LA PETITE ENFANCE BAMBOULI INC.,CPE,15 - Laurentides,"19, rue Liboiron",CR,(819) 326-1022,
Sainte-Agathe-des-Monts,J8C 2B8,10,52,15,administration@cpebambouli.ca,QC,CENTRE DE LA PETITE ENFANCE BAMBOULI INC.,CPE,15 - Laurentides,"234, rue St-Vincent",CR,(819) 774-1314,
Sainte-Agathe-des-Monts,J8C 2S6,15,80,15,gmasson@lantretemps.com,QC,CENTRE DE LA PETITE ENFANCE L'ANTRE-TEMPS,CPE,15 - Laurentides,"92, rue Demontigny",CR,(819) 326-6515,(819) 326-6613
Sainte-Anne-des-Lacs,J0R 1B0,15,79,15,garderie@lafabriquedepetitsbonheurs.com,QC,GARDERIE LA FABRIQUE DE PETITS BONHEURS,GARD,15 - Laurentides,"10-B, chemin des Merisiers",,(450) 327-1027,(450) 973-1716
Sainte-Anne-des-Lacs,J0R 1B0,0,30,15,garderie@lafabriquedepetitsbonheurs.com,QC,LA FABRIQUE DES GRANDS,GARD,15 - Laurentides,"10-C, chemin des Merisiers",,(450) 327-1027,(450) 973-1716
Sainte-Anne-des-Plaines,J0N 1H0,10,44,15,courrierdg@soleillevant.ca,QC,CENTRE DE LA PETITE ENFANCE SOLEIL LEVANT,CPE,15 - Laurentides,"217, rue Sainte-Marie",CR,(450) 478-0350,(450) 478-3094
Sainte-Anne-des-Plaines,J0N 1H0,10,80,15,cpe7ami@videotron.ca,QC,"CENTRE À LA PETITE ENFANCE LA DÉCOUVERTE, C'EST MAGIQUE",CPE,15 - Laurentides,"113, boulevard Sainte-Anne",CR,(450) 838-6924,(450) 838-9496
Sainte-Anne-des-Plaines,J0N 1H0,10,80,15,courrierdg@soleillevant.ca,QC,INSTALLATION DE LA CHANTIGNOLE,CPE,15 - Laurentides,"247, 5 ieme Avenue",CR,(450) 478-0350,(450) 478-3094
Sainte-Anne-des-Plaines,J0N 1H0,10,80,15,lespetitsmatelots@hotmail.ca,QC,LES PETITS MATELOTS,GARD,15 - Laurentides,"52, boulevard Sainte-Anne",,(450) 941-4131,
Sainte-Marguerite-du-Lac-Masson,J0T 1L0,0,34,15,lespetitesmargueritesdulac@hotmail.com,QC,LES PETITES MARGUERITES DU LAC INC.,GARD,15 - Laurentides,"2, rue du Sommet-Vert",,(438) 391-3341,
Sainte-Marthe-sur-le-Lac,J0N 1P0,10,62,15,,QC,CENTRE DE LA PETITE ENFANCE LES EXPLORATEURS,CPE,15 - Laurentides,"103, 25e Avenue",CR,(450) 472-7300,(450) 472-7375
Sainte-Marthe-sur-le-Lac,J0N 1P0,10,80,15,aichalembarky@yahoo.com,QC,GARDERIE ACADÉMIE SAINTE-MARTHE INC.,GARD,15 - Laurentides,"3096, chemin d'Oka",,(514) 966-9104,(514) 312-9388
Sainte-Marthe-sur-le-Lac,J0N 1P0,0,20,15,coeurdenfant@coeurdenfant.ca,QC,GARDERIE COEUR D'ENFANT II,GARD,15 - Laurentides,"148, 43e avenue",,"(514) 394-1152, poste 300",
Sainte-Marthe-sur-le-Lac,J0N 1P0,15,80,15,coeurdenfant@coeurdenfant.ca,QC,GARDERIE COEUR D'ENFANT INC.,GARD,15 - Laurentides,"3240, chemin d'Oka",CR,(450) 432-0370,(450) 472-2151
Sainte-Marthe-sur-le-Lac,J0N 1P0,15,80,15,garegouille2@videotron.ca,QC,GARDERIE LA GARE-GOUILLE II,GARD,15 - Laurentides,"2877, boulevard des Promenades",,(450) 472-5992,(450) 472-5992
Sainte-Marthe-sur-le-Lac,J0N 1P0,15,80,15,garderielepetitmonde@gmail.com,QC,GARDERIE LE PETIT MONDE DE SAINTE-MARTHE INC.,GARD,15 - Laurentides,"3050, chemin d'Oka",CR,(450) 473-3838,(450) 473-3839
Sainte-Marthe-sur-le-Lac,J0N 1P0,15,80,15,pam_aube@hotmail.com,QC,GARDERIE ÉDUCATIVE CAJOLINE INC.,GARD,15 - Laurentides,"180, rue Du Golf",CR,(514) 912-8356,
Sainte-Marthe-sur-le-Lac,J0N 1P0,15,79,15,,QC,INSTALLATION CENTRE DE LA PETITE ENFANCE LES EXPLORATEURS,CPE,15 - Laurentides,"3235A, Chemin Oka",CR,(450) 472-7300,
Sainte-Marthe-sur-le-Lac,J0N 1P0,0,20,15,info@petitscharlemagne.com,QC,ÉCOLE PRÉMATERNELLE LES PETITS CHARLEMAGNE INC.,GARD,15 - Laurentides,"3054, chemin d'Oka",,(450) 983-3265,(450) 735-0603
Sainte-Sophie,J5J 1A1,10,70,15,bc@cpelajoyeuseequipee.com,QC,CENTRE DE LA PETITE ENFANCE LA JOYEUSE ÉQUIPÉE,CPE,15 - Laurentides,"121, rue du Grand Bois",CR,(450) 504-6222,(450) 432-9994
Sainte-Sophie,J5J 2T6,5,57,15,cpebonheursophie@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE LES BONHEURS DE SOPHIE INSTALLATION DES CEDRES,CPE,15 - Laurentides,"370, rue des Cèdres",CR,(450) 432-1666,(450) 432-9408
Sainte-Sophie,J5J 1K4,10,78,15,cpebonheursophie@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE LES BONHEURS DE SOPHIE INSTALLATION JOUVENCE,CPE,15 - Laurentides,"2115, Terrasse Jouvence",CR,"(450) 432-8065, poste 23",(450) 432-9408
Sainte-Sophie,J5J 2S8,0,27,15,juliedore@live.ca,QC,GARDERIE LES PETITS DAUPHINS,GARD,15 - Laurentides,"1092, chemin de Val-des-Lacs",,(450) 438-2975,
Sainte-Thérèse,J7E 3G8,10,80,15,mlockhead@fanfansoleil.ca,QC,CENTRE DE LA PETITE ENFANCE FANFAN SOLEIL,CPE,15 - Laurentides,"62, rue Saint-Louis",CR,(450) 434-8807,(450) 434-1967
Sainte-Thérèse,J7E 1M1,10,60,15,cpemqp@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE MARIE QUAT'POCHES INC.,CPE,15 - Laurentides,"115, rue Blainville Est",CR,(450) 435-3505,(450) 435-2495
Sainte-Thérèse,J7E 4S4,10,60,15,cpemqp@videotron.ca,QC,CENTRE DE LA PETITE ENFANCE MARIE QUAT'POCHES INC.,CPE,15 - Laurentides,"451, boulevard du Domaine",CR,(450) 434-7552,(450) 434-2810
Sainte-Thérèse,J7E 1X3,15,80,15,lagaredesmerveilles@videotron.ca,QC,GARDERIE LA GARE DES MERVEILLES INC.,GARD,15 - Laurentides,"60, rue Blainville Ouest",CR,(450) 420-1697,(450) 420-1698
Sainte-Thérèse,J7E 1N4,10,60,15,info@garderielesanges.com,QC,GARDERIE LES ANGES DE STE-THÉRÈSE,GARD,15 - Laurentides,"428, rue Blainville Est",,(450) 951-9224,
Sainte-Thérèse,J7E 3J5,10,65,15,hautcomme3pommes@hotmail.com,QC,GARDERIE ÉDUCATIVE HAUT COMME 3 POMMES INC.,GARD,15 - Laurentides,"200, rue Turgeon",,(450) 433-0667,
Sainte-Thérèse,J7E 3H4,10,63,15,yassinegargouri@hotmail.com,QC,GARDERIE ÉDUCATIVE LA PRINCESSE,GARD,15 - Laurentides,"64, rue Turgeon",,(514) 975-9277,(450) 818-7746
Sainte-Thérèse,J7E 1W9,10,42,15,garderie2MS@gmail.com,QC,GARDERIE ÉDUCATIVE MES MEILLEURS SOUVENIRS STE-THÉRÈSE,GARD,15 - Laurentides,"26, rue Blainville Ouest",,(450) 818-4267,
Val-David,J0T 2N0,5,73,15,administration@cpebambouli.ca,QC,CENTRE DE LA PETITE ENFANCE BAMBOULI INC.,CPE,15 - Laurentides,"2337, rue Faubert",CR,(819) 322-1022,
Acton Vale,J0H 1A0,10,65,16,infocpe@ladoucecouvee.ca,QC,"CENTRE DE LA PETITE ENFANCE ""LA DOUCE COUVÉE""",CPE,16 - Montérégie,"545, rue Bonin",CR,(450) 546-5573,(450) 546-2018
Acton Vale,J0H 1A0,10,80,16,cpelesptitesfrimousses@gmail.com,QC,CENTRE À LA PETITE ENFANCE LES P'TITES FRIMOUSSES,CPE,16 - Montérégie,"1195, rue Ricard",CR,(450) 546-3314,
Ange-Gardien,J0E 1E0,10,60,16,info@cpebambinclub.com,QC,CENTRE DE LA PETITE ENFANCE BAMBIN CLUB,CPE,16 - Montérégie,"255, rue Saint-Jean",CR,(450) 293-2226,(450) 293-4722
Ange-Gardien,J0E 1E0,15,80,16,info@cpebambinclub.com,QC,CPE BAMBIN CLUB -INSTALLATION ANGE-GARDIEN,CPE,16 - Montérégie,"336, rue Principale",CR,(450) 293-2226,(450) 293-4722
Beauharnois,J6N 2G2,5,57,16,gaetane.lessard@cpebobino.com,QC,CENTRE DE LA PETITE ENFANCE BOBINO INC.,CPE,16 - Montérégie,"868, boulevard Cadieux",CR,(450) 429-4548,(450) 429-7754
Beauharnois,J6N 0J3,5,47,16,gaetane.lessard@cpebobino.com,QC,CPE BOBINO DE MELOCHEVILLE,CPE,16 - Montérégie,"54, rue Bourcier",CR,(450) 225-3553,(450) 225-3556
Beauharnois,J6N 1Z3,10,44,16,gaetane.lessard@cpebobino.com,QC,CPE BOBINO-INSTALLATION TAPAGEUR,CPE,16 - Montérégie,"11, rue Saint-Joseph",CR,(450) 429-7575,(450) 429-2214
Beauharnois,J6N 0H4,10,44,16,glmsi@videotron.ca,QC,GARDERIE LES MINIS SPORTIFS INC.,GARD,16 - Montérégie,"281, chemin du Canal",,(450) 807-4400,
Beauharnois,J6N 0R5,15,75,16,kamounbassem@hotmail.com,QC,GARDERIE ZOOKAKOU 2,GARD,16 - Montérégie,"105-520, boulevard Cadieux",,(514) 754-6199,
Bedford,J0J 1A0,15,80,16,gestion@chateaufrimousses.net,QC,CENTRE DE LA PETITE ENFANCE LE CHÂTEAU DES FRIMOUSSES,CPE,16 - Montérégie,"35, rue Campbell",CR,(450) 248-4555,(450) 248-3986
Bedford,J0J 1A0,0,20,16,info@cpelespommettesrouges.ca,QC,CENTRE DE LA PETITE ENFANCE LES POMMETTES ROUGES,CPE,16 - Montérégie,"52, rue du Pont C.P. 126",CR,(450) 248-3334,
Beloeil,J3G 5S8,9,49,16,apslescapucines@gmail.com,QC,ACADÉMIE PRÉSCOLAIRE ET SPORTIVE LES CAPUCINES INC.,GARD,16 - Montérégie,"353, rue Duvernay",,(450) 536-1996,
Beloeil,J3G 2M7,10,59,16,auprescolaire@gmail.com,QC,"AU PRÉSCOLAIRE MUSICAL, TRILINGUE ET VERT",GARD,16 - Montérégie,"66, rue Brunelle",,(514) 701-4588,(450) 813-4519
Beloeil,J3G 5G8,5,60,16,Info@cpejoujou.ca,QC,CENTRE DE LA PETITE ENFANCE JOUJOU,CPE,16 - Montérégie,"820, rue Borduas",CR,(450) 467-0391,
Beloeil,J3G 4R2,10,80,16,Info@cpejoujou.ca,QC,CENTRE DE LA PETITE ENFANCE JOUJOU,CPE,16 - Montérégie,"1056, rue Richelieu",CR,"(450) 467-8281, poste 224",(450) 467-4078
Beloeil,J3G 5G3,10,60,16,garderielenouveaumondebeloeil@live.ca,QC,GARDERIE DU NOUVEAU MONDE DE BELOEIL INC.,GARD,16 - Montérégie,"682, rue Nepveu",CR,(450) 281-0799,(450) 281-0792
Beloeil,J3G 0A3,10,80,16,thepowerdave@gmail.com,QC,"GARDERIE L'OURS, LA FOUINE ET LE LION",GARD,16 - Montérégie,"1478, rue André-Labadie",CR,(450) 464-7564,(450) 464-9025
Beloeil,J3G 0P5,10,80,16,isabelle.dir@pirouettesetcaramboles.ca,QC,GARDERIE PIROUETTES ET CARAMBOLES,GARD,16 - Montérégie,"821, rue Ange-Aimé-Lebrun",CR,(450) 864-0135,
Beloeil,J3G 3R2,5,54,16,ecotendresse@gmail.com,QC,GARDERIE ÉCO-TENDRESSE,GARD,16 - Montérégie,"267, boulevard Cartier",,(450) 300-2969,
Beloeil,J3G 5P2,10,52,16,info@lespetitsdebeloeil.com,QC,GARDERIE ÉDUCATIVE LES PETITS DE BELOEIL INC.,GARD,16 - Montérégie,"320, boulevarde Yvon l'Heureux nord",,(514) 588-3470,
Beloeil,J3G 5X8,10,78,16,info@gestionmjb.ca,QC,L'ÎLE DE NOS TRÉSORS,GARD,16 - Montérégie,"94, boulevard Cartier",CR,"(450) 600-1255, poste 514",(450) 600-1255
Beloeil,J3G 3R2,10,58,16,info@lescoeursdebeloeil.ca,QC,LES COEURS DE BELOEIL,GARD,16 - Montérégie,"223, boulevard Cartier",,(450) 281-1020,
Beloeil,J3G 4N2,15,75,16,surlaroutedespetitstresors@outlook.com,QC,SUR LA ROUTE DES PETITS TRÉSORS INC.,GARD,16 - Montérégie,"275, boulevard Sir Wilfrid Laurier, local 101",,(514) 813-4541,
Beloeil,J3G 3R6,0,42,16,prematernelleapetitspas@videotron.ca,QC,ÉCOLE PRÉ MATERNELLE À PETITS PAS INC.,GARD,16 - Montérégie,"39, boulevard Cartier",,,
Boucherville,J4B 6W8,10,80,16,abcduboiseinc@outlook.com,QC,ABC DU BOISÉ INC.,GARD,16 - Montérégie,"671, chemin du Lac",CR,(450) 906-4050,
Boucherville,J4B 5L7,10,80,16,info@cpeboucherville.com,QC,CENTRE DE LA PETITE ENFANCE DE BOUCHERVILLE,CPE,16 - Montérégie,"656, rue Jacques-Cartier",CR,(450) 641-7267,(450) 641-4994
Boucherville,J4B 8H7,10,78,16,julie.lachance@rona.ca,QC,CENTRE DE LA PETITE ENFANCE DOMISOL,CPE,16 - Montérégie,"220, chemin du Tremblay",CR,"(514) 599-5900, poste 5142",(450) 655-5088
Boucherville,J4B 8R5,10,80,16,ruche.magique@ruchemagique.com,QC,CENTRE DE LA PETITE ENFANCE LA RUCHE MAGIQUE INC.,CPE,16 - Montérégie,"1016, rue Charcot",CR,(450) 641-2139,
Boucherville,J4B 8R5,15,80,16,ruche.magique@ruchemagique.com,QC,CENTRE DE LA PETITE ENFANCE LA RUCHE MAGIQUE INC.,CPE,16 - Montérégie,"1092, rue Charcot",CR,,
Boucherville,J4B 1G6,0,68,16,cpesesamis.ddube@vl.videotron.ca,QC,CENTRE DE LA PETITE ENFANCE SES AMIS,CPE,16 - Montérégie,"238, rue Dupernay, bureau 1",CR,(450) 655-1357,(450) 655-1374
Boucherville,J4B 1G6,10,62,16,cpesesamis.ddube@vl.videotron.ca,QC,CENTRE DE LA PETITE ENFANCE SES AMIS,CPE,16 - Montérégie,"238, rue Dupernay",CR,(450) 655-1357,(450) 655-1374
Boucherville,J4B 6N9,20,80,16,Garderieapb@gmail.com,QC,GARDERIE AU PETIT BOULOT INC.,GARD,16 - Montérégie,"55, rue d'Argenson",CR,(450) 906-3300,
Boucherville,J4B 4T3,0,26,16,leptitmondedepeggy@gmail.com,QC,LE P'TIT MONDE DE PEGGY INC.,GARD,16 - Montérégie,"100, rue De Muy",,(450) 641-1888,
Boucherville,J4B 0B2,0,55,16,annie.montour@charlotlescargot.com,QC,LES ATELIERS CHARLOT L'ESCARGOT INC.,GARD,16 - Montérégie,"1052, rue Lionel-Daunais, local 104",,"(450) 857-3232, poste 221",
Boucherville,J4B 0B2,0,54,16,annie.montour@videotron.ca,QC,LES ATELIERS CHARLOT L'ESCARGOT INC. II,GARD,16 - Montérégie,"1052, rue Lionel-Daunais, suite 103",,(450) 449-1792,
Boucherville,J4B 1S4,20,80,16,boucherville@les-flamboyants.com,QC,LES FLAMBOYANTS DE BOUCHERVILLE,GARD,16 - Montérégie,"500, boulevard du Fort St-Louis",,(450) 283-1018,
